Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Primary Artist,Record Label Frequency Encoded,Genres_encoded,Featured_Artist(s),Artist Centrality,mood_score,energy_profile,album_id
spotify:track:721MNuTe7Bgh29PGnrv7kB,On Your Side,Crying The Neck,Patrick Wolf,2025-06-13,148137,1.0,False,"indie, singer-songwriter, electronic",Apport,0.485,0.346,2.0,-11.212,1.0,0.0297,0.784,0.000829,0.16,0.265,118.245,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,30.880240521129117,53.802578193666385,patrick_wolf_crying_the_neck
spotify:track:2LrhkCyFYviJkxnfhWiRxN,Oozlum,Crying The Neck,Patrick Wolf,2025-06-13,298074,1.0,False,"indie, singer-songwriter, electronic",Apport,0.208,0.589,11.0,-7.459,1.0,0.0406,0.771,0.543,0.0997,0.166,91.177,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,12.843786537497916,43.66324564752258,patrick_wolf_crying_the_neck
spotify:track:4EbIaw44LLHPYeR4iZSC9l,Dies Irae,Crying The Neck,Patrick Wolf,2025-06-13,215214,1.0,False,"indie, singer-songwriter, electronic",Apport,0.371,0.872,11.0,-5.757,1.0,0.0685,0.174,0.669,0.375,0.335,153.976,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,37.949306831468185,72.1335351616254,patrick_wolf_crying_the_neck
spotify:track:0536dr7iwKE66iMhvXSnDG,The Curfew Bell,Crying The Neck,Patrick Wolf,2025-06-13,318059,1.0,False,"indie, singer-songwriter, electronic",Apport,0.177,0.381,6.0,-9.714,0.0,0.0319,0.804,0.362,0.464,0.245,82.452,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,29.88809086353767,38.746513135115464,patrick_wolf_crying_the_neck
spotify:track:7uWeT5ccBz8OZlZx6bfsAQ,Lughnasa (feat. Serafina Steer),Crying The Neck,"Patrick Wolf,Serafina Steer",2025-06-13,183740,1.0,False,"indie, singer-songwriter, electronic",Apport,0.114,0.279,11.0,-10.15,0.0,0.0351,0.878,0.0487,0.169,0.168,170.048,,df_nmf,Patrick Wolf,1.0,82.31994928470775,['Serafina Steer'],7.109926985146181,11.90537831969267,77.00544226142387,patrick_wolf_crying_the_neck
spotify:track:3xdosdGP1wUIW8a8xo8aOA,Song of the Scythe,Crying The Neck,Patrick Wolf,2025-06-13,87279,1.0,False,"indie, singer-songwriter, electronic",Apport,0.299,0.34,1.0,-12.317,1.0,0.0303,0.667,0.648,0.115,0.3,102.581,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,22.777684984132286,46.43055567886219,patrick_wolf_crying_the_neck
spotify:track:2DRwp3IoAMj81QJi55EF8M,Better or Worse,Crying The Neck,Patrick Wolf,2025-06-13,199805,1.0,False,"indie, singer-songwriter, electronic",Apport,0.559,0.671,1.0,-5.58,1.0,0.0301,0.205,0.561,0.141,0.429,112.439,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,39.93360614665108,53.86893738292035,patrick_wolf_crying_the_neck
spotify:track:2RTZFZb8ebcuW1Pn31BzqX,Hymn of the Haar,Crying The Neck,Patrick Wolf,2025-06-13,275899,1.0,False,"indie, singer-songwriter, electronic",Apport,0.264,0.52,7.0,-8.279,0.0,0.0374,0.859,0.434,0.16,0.384,112.767,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,26.663604476365464,52.76060708293012,patrick_wolf_crying_the_neck
spotify:track:5nB8apNBFoIL0DjkSfXsjv,Foreland,Crying The Neck,Patrick Wolf,2025-06-13,222744,1.0,False,"indie, singer-songwriter, electronic",Apport,0.21,0.283,4.0,-11.123,1.0,0.0312,0.878,0.0432,0.105,0.0859,80.172,,df_nmf,Patrick Wolf,1.0,82.31994928470775,[''],7.109926985146181,9.83426590947052,37.08225982581212,patrick_wolf_crying_the_neck
spotify:track:77LoIsPhBRpDdjdpR0XDJw,Jimmy,Street Hassle,Puffer,2025-06-13,183937,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.226,0.687,6.0,-14.201,0.0,0.0595,1.32e-05,0.843,0.657,0.32,179.949,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,42.99273425755805,79.75561316441312,puffer_street_hassle
spotify:track:3sec6RkrOK9xSG9zOgbcDR,I'm Out,Street Hassle,Puffer,2025-06-13,127624,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.243,0.723,9.0,-13.841,0.0,0.0597,9.71e-06,0.857,0.449,0.104,160.098,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,26.167529647569744,71.20582490655825,puffer_street_hassle
spotify:track:6a9R7e0uWR1xvZi7U3a9mt,Gimme The Bone,Street Hassle,Puffer,2025-06-13,139416,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.354,0.77,0.0,-14.03,1.0,0.0765,4.01e-05,0.774,0.438,0.138,130.04,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,31.70703190245532,57.933987055763204,puffer_street_hassle
spotify:track:44p3WHkflCj9nCf61BfEQ2,Never Enough,Street Hassle,Puffer,2025-06-13,167000,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.191,0.756,0.0,-14.048,1.0,0.0609,7.25e-06,0.847,0.192,0.159,182.096,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,15.667279104726909,80.7967053454904,puffer_street_hassle
spotify:track:2FP7RlFtkDLb2BD7QrdQog,Cement Shoes,Street Hassle,Puffer,2025-06-13,143937,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.223,0.823,3.0,-14.373,1.0,0.0602,9.05e-06,0.883,0.624,0.369,187.992,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,43.53014865542008,83.27440805419178,puffer_street_hassle
spotify:track:6zwyFw2OpWmWkU8H73FgX7,Concrete Jungle,Street Hassle,Puffer,2025-06-13,140500,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.218,0.629,9.0,-14.259,0.0,0.0523,0.000203,0.821,0.252,0.409,180.132,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,29.59871388007349,79.78505730798939,puffer_street_hassle
spotify:track:4JNK5PAy1WeJFwvcuW79bC,Seen It All,Street Hassle,Puffer,2025-06-13,147500,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.15,0.612,9.0,-14.636,0.0,0.0699,9.35e-06,0.747,0.536,0.0559,152.043,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,23.931058961082346,67.26778056943989,puffer_street_hassle
spotify:track:32svHGIOIUgjmIB9EF5QGT,Don't Wanna Be Like Me,Street Hassle,Puffer,2025-06-13,151250,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.263,0.637,9.0,-14.542,0.0,0.0583,9.57e-05,0.779,0.466,0.57,178.012,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,46.96133288792384,78.73253904134522,puffer_street_hassle
spotify:track:0GrKWvCUDlB17Wm0k6yOlk,One Big Step,Street Hassle,Puffer,2025-06-13,154500,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.267,0.746,9.0,-14.629,0.0,0.051,0.000265,0.742,0.093,0.351,164.94,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,22.653666276933357,72.99752301641556,puffer_street_hassle
spotify:track:5d5hKDJaZF9ix0GCNzWcmV,Blood On The Streets,Street Hassle,Puffer,2025-06-13,113750,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.36,0.677,4.0,-14.017,1.0,0.0579,2.38e-05,0.89,0.553,0.342,113.628,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,45.142391849006174,50.68633308770653,puffer_street_hassle
spotify:track:3c345OHHN7NJCKMHZcTaIc,Pressure,Street Hassle,Puffer,2025-06-13,164250,1.0,False,"alternative, hardcore, indie rock, punk rock, male vocalist, oi",Static Shock,0.234,0.526,0.0,-14.955,1.0,0.0512,3.23e-05,0.828,0.0688,0.38,180.033,,df_nmf,Puffer,1.0,59.22478707385836,[''],1.0,21.487890429263405,79.3904178911015,puffer_street_hassle
spotify:track:3ardfVC6XrddfMHfyHIYXk,Settle Down,Syndrome,Self Improvement,2025-06-13,154090,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.559,0.65,6.0,-6.645,0.0,0.0301,2.36e-05,0.00177,0.0384,0.334,150.107,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,31.764907299148156,69.9454397755622,self_improvement_syndrome
spotify:track:6ezLtukAsLC9Z9tRZlkNbO,Just Like Me,Syndrome,Self Improvement,2025-06-13,121335,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.666,0.47,9.0,-8.563,1.0,0.0538,0.000786,0.637,0.11,0.786,162.101,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,57.83363955236346,74.29438372825982,self_improvement_syndrome
spotify:track:24qPsn9WCCRbYGvYQR6dXQ,Scam,Syndrome,Self Improvement,2025-06-13,114280,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.668,0.673,4.0,-5.621,0.0,0.0297,1.28e-05,0.0116,0.126,0.344,110.071,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,40.30566226824787,52.81114553832222,self_improvement_syndrome
spotify:track:7CRSX1zS18V2jg6XB2tpT4,I Grew Up Here,Syndrome,Self Improvement,2025-06-13,129949,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.567,0.641,6.0,-7.555,0.0,0.0356,0.00742,0.218,0.122,0.448,137.76,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,40.26432269918156,64.11549934746132,self_improvement_syndrome
spotify:track:0XAgkQtgULjgbqdWTeGUN2,New Start,Syndrome,Self Improvement,2025-06-13,136819,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.616,0.602,2.0,-7.9,1.0,0.0537,0.0112,0.0538,0.119,0.565,160.299,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,47.00267245699015,73.85184264495682,self_improvement_syndrome
spotify:track:2UaTUbuCaQOdWk0q0bDRYl,Dissolved,Syndrome,Self Improvement,2025-06-13,179232,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.637,0.477,11.0,-8.88,0.0,0.055,0.0643,0.938,0.146,0.255,165.085,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,36.171705361616844,75.46951268233353,self_improvement_syndrome
spotify:track:0hHQNHanIvT9q01YFZYOrY,Run,Syndrome,Self Improvement,2025-06-13,81592,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.425,0.534,6.0,-7.583,0.0,0.0481,0.148,0.104,0.448,0.58,146.299,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,53.327626524135624,67.8087617745501,self_improvement_syndrome
spotify:track:6vHH4fvVhi8Ae0yrnHn5mj,Crashing,Syndrome,Self Improvement,2025-06-13,118601,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.648,0.844,7.0,-6.014,1.0,0.0381,7.07e-05,0.0409,0.233,0.201,112.518,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,37.990646400534494,53.788954783951986,self_improvement_syndrome
spotify:track:38Coju4x0BT6Jxq4UyvVlz,Change My Mind,Syndrome,Self Improvement,2025-06-13,91871,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.718,0.568,1.0,-9.006,0.0,0.0308,0.00206,0.00573,0.0793,0.787,94.029,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,58.755511942542164,44.22751848859611,self_improvement_syndrome
spotify:track:7bAQeK3bzX044mXNoW03ue,The One,Syndrome,Self Improvement,2025-06-13,156776,1.0,False,"post-punk, garage rock, punk",Feel It Records,0.886,0.443,6.0,-10.15,0.0,0.139,0.0151,0.307,0.0667,0.563,150.032,,df_nmf,Self Improvement,1.0,64.25553948441294,[''],5.7982537125813085,55.91961750459328,68.28118646625889,self_improvement_syndrome
spotify:track:2LBSBLt8gVyjdwO4YjRVpJ,Mission Creep,Swallow,Steve Queralt,2025-06-13,328349,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.182,0.216,9.0,-17.22,1.0,0.0323,0.473,0.757,0.106,0.0394,95.151,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,[''],1.0,6.7958075830967095,40.95614229782398,steve_queralt_swallow
spotify:track:60dY8pMG0tDi4t10Sh6Tz9,Lonely Town,Swallow,"Steve Queralt,Emma Anderson",2025-06-13,316253,1.0,False,"shoegaze, organic house, dream pop",Sonic Cathedral,0.33,0.662,0.0,-8.814,1.0,0.0375,0.000679,0.89,0.271,0.0754,140.974,,df_nmf,Steve Queralt,5.082474226804123,67.79069730434014,['Emma Anderson'],1.0,21.22331718723902,64.98388185054645,steve_queralt_swallow
spotify:track:5TYeDyjoy59OXtciC8HneH,High Teens,Swallow,Steve Queralt,2025-06-13,418786,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.444,0.425,4.0,-14.493,1.0,0.0325,0.153,0.744,0.0807,0.0392,105.981,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,[''],1.0,16.57261566727911,47.005815140673135,steve_queralt_swallow
spotify:track:0MbYoQCSme5oD6jKqCHcKy,A Porsche Shaped Hole,Swallow,Steve Queralt,2025-06-13,296011,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.26,0.379,11.0,-10.33,0.0,0.0352,0.329,0.893,0.0876,0.0675,119.721,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,[''],1.0,10.421287790212126,54.85333860099258,steve_queralt_swallow
spotify:track:2mzGxW2JjxUuWthkb3gZsL,Swiss Air,Swallow,"Steve Queralt,Emma Anderson",2025-06-13,291281,1.0,False,"shoegaze, organic house, dream pop",Sonic Cathedral,0.374,0.757,7.0,-8.11,1.0,0.0421,0.0496,0.781,0.126,0.33,105.031,,df_nmf,Steve Queralt,5.082474226804123,67.79069730434014,['Emma Anderson'],1.0,27.573074995824285,49.5393298827206,steve_queralt_swallow
spotify:track:16tJ9hrzBdqoClj4t1ljTu,I Don’t Know How To Sing,Swallow,Steve Queralt,2025-06-13,249385,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.204,0.472,4.0,-9.774,0.0,0.0359,0.397,0.935,0.0809,0.0752,68.302,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,[''],1.0,8.147611491565058,32.54170920745404,steve_queralt_swallow
spotify:track:6QrNj9DxuYpMr6YvaYoDkh,Messengers,Swallow,"Steve Queralt,Verity Susman",2025-06-13,227470,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.365,0.424,7.0,-10.105,1.0,0.0368,0.271,0.735,0.0913,0.171,115.156,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,['Verity Susman'],1.0,19.193544346083186,52.96583715830501,steve_queralt_swallow
spotify:track:7gkITk3zKtTK9zOEdRQbDY,1988,Swallow,Steve Queralt,2025-06-13,371304,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.325,0.282,11.0,-12.374,0.0,0.0334,0.633,0.863,0.101,0.0714,60.014,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,[''],1.0,13.823534324369472,27.673317826291544,steve_queralt_swallow
spotify:track:4MkC2GrnmncL6ol5yLyncj,Motor Boats,Swallow,Steve Queralt,2025-06-13,305053,1.0,False,"shoegaze, organic house",Sonic Cathedral,0.132,0.334,2.0,-11.263,1.0,0.0344,0.93,0.926,0.0974,0.0788,68.531,,df_nmf,Steve Queralt,5.082474226804123,67.26603549392513,[''],1.0,6.002087857023551,31.9273373758179,steve_queralt_swallow
spotify:track:2pb4oqEAED3tRHujidPSRY,Just Another Sucker On The Vine,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,100764,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.338,0.219,3.0,-15.942,1.0,0.39,0.88,0.0157,0.354,0.403,166.745,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,38.52806079839653,72.9821417473832,john_c._reilly_what's_not_to_love?
spotify:track:0GC5qLva9cxkqRHrPurZLN,Dream,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,288559,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.383,0.261,1.0,-14.874,1.0,0.0332,0.872,0.00953,0.26,0.164,77.569,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,26.622264907299154,34.28023207294228,john_c._reilly_what's_not_to_love?
spotify:track:75fJttXbfwEhOCHdqphdhF,La Vie En Rose,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,178433,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.286,0.249,9.0,-12.686,1.0,0.0338,0.81,4.14e-05,0.0843,0.339,96.016,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,22.583389009520634,43.34331525164911,john_c._reilly_what's_not_to_love?
spotify:track:5x9IfiSIWXzrWvixkamWBy,Johnsburg Illinois,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,129223,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.489,0.163,2.0,-12.99,1.0,0.0936,0.922,5.35e-06,0.324,0.267,119.851,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,37.907967262401876,53.64656817919512,john_c._reilly_what's_not_to_love?
spotify:track:71iDZpJECO55UYvrSuzeYb,You Don’t Know Me,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,287875,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.315,0.25,9.0,-12.402,1.0,0.043,0.736,0.000471,0.48,0.409,135.254,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,43.03407382662435,60.712283707840236,john_c._reilly_what's_not_to_love?
spotify:track:2GIbp9x2EIff8OlVVb2fiM,Falling In Love Again,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,234736,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.322,0.271,3.0,-11.899,1.0,0.0632,0.945,0.0248,0.428,0.224,173.06,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,33.52597294137298,77.55697062244201,john_c._reilly_what's_not_to_love?
spotify:track:26qinPvPXEC2rYkg2288K0,I Guess I’ll Get The Papers And Go Home,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,199174,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.609,0.262,0.0,-11.307,1.0,0.117,0.775,3.6e-06,0.768,0.457,74.975,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,69.07800233839988,34.7082708168719,john_c._reilly_what's_not_to_love?
spotify:track:2jpq2QJAUvnutpoL1ZYd8y,Picture In A Frame,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,220679,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.399,0.174,3.0,-12.93,1.0,0.0348,0.804,8.84e-06,0.383,0.231,125.218,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,35.13821613495907,56.036377921997214,john_c._reilly_what's_not_to_love?
spotify:track:7cV8TGPigeYhAy8AtfNGHm,The Song Is Ended (But The Melody Lingers On),What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,205332,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.353,0.221,1.0,-12.88,1.0,0.0385,0.84,3.12e-06,0.884,0.241,110.058,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,54.36111575079339,49.416719195291066,john_c._reilly_what's_not_to_love?
spotify:track:05NrYcfm9y6HftuGCr5Npl,What’ll I Do?,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,234958,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.304,0.293,0.0,-9.632,1.0,0.0342,0.84,0.000759,0.218,0.208,73.606,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,23.43911808919325,34.85637046441223,john_c._reilly_what's_not_to_love?
spotify:track:6Tw9p1kBeDyv9opkP7oDuF,Moonlight Serenade,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,185129,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.363,0.274,3.0,-12.574,1.0,0.032,0.815,3.95e-06,0.259,0.217,68.908,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,27.945131117421084,31.49050933529835,john_c._reilly_what's_not_to_love?
spotify:track:7GxdrY0KdI3JbF6OgTtIRd,I’ll Be Seeing You,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,188853,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.431,0.235,2.0,-12.321,1.0,0.0426,0.896,2.09e-06,0.299,0.0987,103.617,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,27.519333556038085,46.83793957580547,john_c._reilly_what's_not_to_love?
spotify:track:399lqjCPD26bVjfJVwTkWD,What’s Not To Love?,What's Not To Love?,"John C. Reilly,Mister Romantic",2025-06-13,162299,1.0,False,"soundtrack, comedy, jazz, musical, musicals, rock, country, folk, singing actors, male",Eternal Magic Recordings,0.372,0.129,4.0,-13.399,1.0,0.0334,0.969,0.109,0.0777,0.23,98.887,,df_nmf,John C. Reilly,1.0,67.41097909671188,['Mister Romantic'],1.0,21.359737765157842,44.23894457416302,john_c._reilly_what's_not_to_love?
spotify:track:27Ksk3uEtTQuwYH9i0wGPh,The Groundhog,Old Time Fantasias,Joseph Allred,2025-06-13,241627,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.487,0.532,0.0,-5.329,1.0,0.0331,0.286,0.916,0.133,0.264,82.605,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,29.80541172540505,40.807163720624665,joseph_allred_old_time_fantasias
spotify:track:4F04YGlR4GdgJjsitRRBJT,Cub Creek Blues Part II,Old Time Fantasias,Joseph Allred,2025-06-13,217866,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.252,0.7,2.0,-5.043,1.0,0.0682,0.268,0.0849,0.383,0.345,72.289,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,33.77401035577084,36.473161572129946,joseph_allred_old_time_fantasias
spotify:track:6RGsG7BhHH4KMGbKNP1bg8,Rope Swing on the River Styx,Old Time Fantasias,Joseph Allred,2025-06-13,241613,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.376,0.459,2.0,-6.128,1.0,0.0275,0.553,0.703,0.0835,0.247,65.122,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,22.46763821613496,32.740786775215966,joseph_allred_old_time_fantasias
spotify:track:7o1bbho066QPCnXmef8q3E,Tracks in the Snow,Old Time Fantasias,Joseph Allred,2025-06-13,240766,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.386,0.609,7.0,-5.667,0.0,0.0308,0.0293,0.955,0.0891,0.177,106.226,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,20.218765658927673,51.07306213766348,joseph_allred_old_time_fantasias
spotify:track:04ONRA9khf65oillh1n0Bj,Ditch Lily Suite,Old Time Fantasias,Joseph Allred,2025-06-13,560854,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.32,0.571,7.0,-4.964,1.0,0.0296,0.242,0.859,0.312,0.101,79.443,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,23.56313679639219,39.59511972087325,joseph_allred_old_time_fantasias
spotify:track:4ZLIpWsfE5z0ARURq801vo,Moon Dance,Old Time Fantasias,Joseph Allred,2025-06-13,241059,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.576,0.765,2.0,-5.092,1.0,0.025,0.135,0.756,0.0566,0.513,75.696,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,40.61984299315183,37.977449683496545,joseph_allred_old_time_fantasias
spotify:track:2QmoF4fYBanvBaqfzOp1IQ,Daji,Old Time Fantasias,Joseph Allred,2025-06-13,208212,1.0,False,"folk, american primitive, american primitivism, usa, acoustic, tennessee, finger picking, appalachian primitive",Scissor Tail Records,0.443,0.569,4.0,-5.901,0.0,0.0273,0.0948,0.951,0.149,0.446,94.852,,df_nmf,Joseph Allred,1.0,67.20873247882275,[''],1.0,36.171705361616844,45.95417580368796,joseph_allred_old_time_fantasias
spotify:track:4WRG8kQxLXNKVk3ukdwDeY,I'M NOT SCARED,growing down,salem ilese,2025-06-13,152249,1.0,False,"female vocalist, pop, indie pop, singer-songwriter, kids, indie, american, los angeles, deezer",10K Projects,0.57,0.852,1.0,-3.422,0.0,0.0724,0.00485,0.000174,0.0876,0.36,90.004,,df_nmf,salem ilese,1.0,78.97865520836328,[''],1.0,35.3283781526641,45.037452169358204,salem_ilese_growing_down
spotify:track:3c9pC79ZkqJQAjqs2mr3dC,hahaha,growing down,salem ilese,2025-06-13,144636,1.0,False,"female vocalist, pop, indie pop, singer-songwriter, kids, indie, american, los angeles, deezer",10K Projects,0.716,0.816,11.0,-3.968,0.0,0.0417,0.00222,0.00944,0.696,0.867,126.056,,df_nmf,salem ilese,1.0,78.97865520836328,[''],1.0,87.47411057290797,60.625269671599916,salem_ilese_growing_down
spotify:track:2ol7pPYiI5ch4qmOdFas0a,if you love me...,growing down,salem ilese,2025-06-13,158610,1.0,False,"female vocalist, pop, indie pop, singer-songwriter, kids, indie, american, los angeles, deezer",10K Projects,0.506,0.507,2.0,-5.827,1.0,0.0651,0.404,0.0,0.248,0.701,79.242,,df_nmf,salem ilese,1.0,78.97865520836328,[''],1.0,53.41030566226824,39.099403393201165,salem_ilese_growing_down
spotify:track:2PIf3dGAVivAYedVAdf1w0,fridge,growing down,salem ilese,2025-06-13,156506,1.0,False,"female vocalist, pop, indie pop, singer-songwriter, kids, indie, american, los angeles, deezer",10K Projects,0.677,0.646,2.0,-3.736,1.0,0.0359,0.013,0.0,0.279,0.433,124.956,,df_nmf,salem ilese,1.0,78.97865520836328,[''],1.0,50.68189410389178,60.169105178582534,salem_ilese_growing_down
